,X0,X1,X2,X3,X4,Y1,Y2,Y3
877,0.277271539,0.207575747,0.448195541,0.843336902,0.369915305,0.729078605,1.918596876,1.952595449
878,0.467086045,0.063477226,0.928881687,0.990653515,0.136704101,0.943515241,2.080020848,1.380942718
879,0.679353302,0.130840442,0.976671686,0.593580625,0.936329345,1.506219012,1.950349246,3.436417879
880,0.486730875,0.29154657,0.618283665,0.888919049,0.882446322,1.269572654,2.325660001,3.564491147
881,0.888733562,0.584209803,0.378765517,0.604471291,0.22509001,2.319532586,2.657532865,1.21492277
882,0.963148397,0.969831713,0.391244174,0.471118052,0.052708432,2.936581632,3.804021574,0.662150425
883,0.391895964,0.81151424,0.979817077,0.006110473,0.893602184,1.628326075,3.41865337,2.618837925
884,0.015830749,0.483193488,0.770002249,0.738382181,0.548416687,0.500249424,2.957825382,2.467132841
885,0.461856068,0.596143659,0.212370626,0.296015804,0.849652391,1.543496661,2.325274063,2.889269166
886,0.728736713,0.101401858,0.783557289,0.219531363,0.599811512,1.583867858,1.292097046,2.001682582
887,0.507917054,0.937277377,0.589896593,0.066607053,0.830428225,1.929181962,3.403439139,2.628852593
888,0.468188587,0.648366276,0.898027056,0.262331846,0.677968804,1.527231082,3.042607753,2.303856928
889,0.303808317,0.117646238,0.477739999,0.414485394,0.02642331,0.584314849,1.185360421,0.430324352
890,0.670672522,0.97926282,0.85334519,0.808085048,0.992894337,2.249958607,4.659412874,3.865038774
891,0.769935229,0.921823318,0.153061469,0.795270535,0.069935401,2.448179616,3.637271685,1.012393396
892,0.904285453,0.871881279,0.389666825,0.368276212,0.77934164,2.765327674,3.299897766,2.771272467
893,0.809662889,0.057266503,0.587856138,0.667500949,0.804712066,1.643076088,1.389605941,3.068649191
894,0.177400906,0.381192959,0.747483167,0.701911851,0.290058517,0.687687691,2.574271569,1.565391129
895,0.621364357,0.487729245,0.197863381,0.161306388,0.465500094,1.722483308,1.755421254,1.584209787
896,0.041715621,0.275154988,0.768200728,0.719761082,0.513954805,0.384902557,2.342188222,2.212223068
897,0.367524271,0.557612085,0.781094358,0.718659557,0.299740089,1.291240557,3.168155883,1.531121968
898,0.640555745,0.901533226,0.398851677,0.232145361,0.320519755,2.280467638,3.287910493,1.161447718
899,0.952622156,0.347889457,0.192826198,0.193108975,0.484112339,2.217705925,1.473988274,1.65232483
900,0.49437454,0.363417509,0.571393282,0.817995793,0.842175669,1.271909025,2.49059534,3.286650982
901,0.390534516,0.972569989,0.233836457,0.750600133,0.099553244,1.746389392,3.904347584,1.086257265
902,0.983723551,0.446677256,0.198861728,0.185931756,0.767877295,2.396577714,1.774666491,2.439517373
903,0.769798693,0.795481596,0.836970207,0.303385175,0.741236928,2.307450095,3.541245055,2.635218856
904,0.724840847,0.635555829,0.034896546,0.295578248,0.785532793,2.164450749,2.187726089,2.759608374
905,0.381598934,0.886041014,0.926947262,0.396705633,0.205197495,1.719835991,3.933702404,1.031574724
906,0.365043211,0.753752289,0.574626857,0.52735877,0.503650778,1.410081511,3.32493674,2.045774571
907,0.861797362,0.434479053,0.659192992,0.896604681,0.665689617,2.017703922,2.839513538,2.812642254
908,0.422236392,0.1811854,0.819259304,0.087404268,0.505039892,0.996722526,1.521685872,1.582549826
909,0.415326287,0.734991508,0.885378808,0.863369825,0.356088283,1.597444402,3.912276254,1.971935144
910,0.830675696,0.925036812,0.986426335,0.604198809,0.457651075,2.624846672,4.375576037,1.943250991
911,0.750793419,0.021094911,0.185952407,0.456218873,0.388698296,1.565930113,0.590596905,1.539600934
912,0.404666069,0.447627506,0.431860179,0.336337273,0.937536013,1.300512141,2.12038783,3.173550906
913,0.515208944,0.12046043,0.803533164,0.879382446,0.337792093,1.059922759,2.028655316,1.920290837
914,0.163802026,0.731928694,0.179858398,0.984695502,0.54465202,1.022178303,3.283673562,2.694977787
915,0.570875834,0.738234852,0.397382248,0.054742213,0.41573226,1.793965045,2.639815526,1.375668687
916,0.149631616,0.791653263,0.987462663,0.210504001,0.828623776,1.046471188,3.517075312,2.572555484
917,0.247867042,0.237595236,0.775731944,0.730031295,0.479568903,0.695296187,2.230663854,2.171865668
918,0.146054177,0.604758302,0.408497624,0.18003474,0.548444671,0.87172812,2.301880148,1.844968396
919,0.937164895,0.043652552,0.538404639,0.378184522,0.048777519,1.968964057,1.060558447,0.592413171
920,0.090662464,0.649339834,0.547976139,0.864254147,0.43367196,0.799394552,3.383558757,2.223253589
921,0.335027619,0.073246448,0.823506372,0.715324085,0.49882576,0.826235466,1.685862381,2.214548318
922,0.959137574,0.866832963,0.677016111,0.600597243,0.979203797,2.769129948,3.771340199,3.514407546
923,0.882829474,0.35775519,0.82110371,0.521700449,0.518433336,2.084896417,2.376351433,2.013820203
924,0.232705587,0.168675285,0.64416059,0.25548762,0.2962463,0.615548153,1.334562812,1.145833093
925,0.855970497,0.095982558,0.859201003,0.469025848,0.253709994,1.799759469,1.587012021,1.282381588
926,0.804148269,0.884897903,0.142020177,0.085391551,0.081381012,2.506470264,2.872781954,0.332524651
927,0.977619732,0.455154763,0.43459863,0.070992607,0.552070601,2.442579342,1.893722977,1.724578922
928,0.248326081,0.52117348,0.568208785,0.59515009,0.118219176,1.076171129,2.677006785,1.016447306
929,0.215118105,0.2872184,0.37745078,0.545744074,0.052563777,0.653729179,1.789171647,0.768065509
930,0.273128751,0.65649762,0.196176919,0.54517153,0.7035291,1.155503837,2.705755473,2.695987798
931,0.123141761,0.130345217,0.441044518,0.569095211,0.594199846,0.306511427,1.306152918,2.396743913
932,0.60203925,0.682894517,0.040008684,0.071496711,0.259239909,1.930396766,2.134721799,0.896601606
933,0.456909319,0.224490616,0.514259633,0.276246019,0.851883288,1.113469772,1.446258527,2.730671727
934,0.889794774,0.738314498,0.161539973,0.235553697,0.607182946,2.493932866,2.631548885,2.074845905
935,0.918271784,0.385782455,0.621272158,0.100475937,0.843544592,2.241098494,1.767908471,2.656229793
936,0.436402035,0.645309686,0.996319568,0.530875639,0.359997488,1.486762535,3.496502927,1.628169687
937,0.018929947,0.178672529,0.009305238,0.764258027,0.488198596,0.198496353,1.306036242,2.167891162
938,0.813918384,0.345553705,0.399184629,0.953348809,0.596872499,1.882306457,2.371462841,2.74052525
939,0.832473457,0.009776329,0.958508955,0.796259617,0.484119712,1.654883272,1.858688062,2.202866646
940,0.58209593,0.500897788,0.520488039,0.976332877,0.985080768,1.777041423,2.944754847,3.956545212
941,0.86720113,0.751654923,0.572976116,0.00899096,0.650436875,2.466597808,2.817200941,2.006650471
942,0.509205139,0.973139676,0.917266484,0.434806062,0.72779561,1.940961188,4.284481877,2.591155468
943,0.408667324,0.109581662,0.829880371,0.01716422,0.636926463,0.914943773,1.167239542,1.915659313
944,0.615463098,0.249398883,0.921044883,0.971207458,0.078374442,1.457334297,2.658099357,1.188338812
945,0.690388773,0.027821188,0.331725557,0.150007655,0.814131171,1.36995635,0.539664548,2.55222007
946,0.545911654,0.522972382,0.430297765,0.737256112,0.150006336,1.587486248,2.799406167,1.256622606
947,0.342900358,0.881532625,0.891861394,0.422621232,0.420305667,1.538332039,3.968596681,1.687457489
948,0.000105265,0.71448341,0.701088336,0.545730236,0.884292174,0.636038029,3.367403024,3.203754729
949,0.129204729,0.817874376,0.874684893,0.471708599,0.976319686,1.079482011,3.747697898,3.318995985
950,0.090674171,0.570189116,0.002970031,0.224929291,0.337397384,0.777807613,1.952187241,1.254548225
951,0.826152787,0.438430393,0.723433469,0.094970385,0.451046482,2.021285404,2.156444441,1.451460112
952,0.804534413,0.504920814,0.463985028,0.578669971,0.849774797,2.164542833,2.500157236,3.097355704
953,0.201176797,0.823549287,0.007931394,0.644408106,0.115742112,1.260228178,3.088187099,0.874302694
954,0.0408792,0.181957817,0.179409312,0.819181071,0.63349268,0.260519087,1.534817611,2.593620389
955,0.887356056,0.730520855,0.805884502,0.616872312,0.913215775,2.544603905,3.647928352,3.347177719
956,0.648045238,0.280310933,0.743585076,0.563427675,0.056490438,1.590978063,2.192591063,0.723548253
957,0.36692459,0.55310278,0.162231589,0.042938656,0.028235037,1.267503498,1.900000565,0.036529659
958,0.375617789,0.47231028,0.845462861,0.005232484,0.246232425,1.371416952,2.269585508,0.731798332
959,0.419402432,0.490135687,0.422588772,0.363414422,0.810212007,1.194505543,2.27980771,2.782190896
960,0.200262582,0.02328413,0.222669646,0.361204809,0.717469646,0.422415416,0.655483409,2.40610607
961,0.396190994,0.761722053,0.063123551,0.680413976,0.71000813,1.522539609,3.069827467,2.811919171
962,0.212707954,0.742782547,0.024506547,0.19873759,0.227989953,1.089213788,2.41514917,0.926765895
963,0.147742483,0.838667023,0.967111501,0.036393942,0.977306003,1.16207451,3.511290289,2.953722049
964,0.650154595,0.633301382,0.532190088,0.236803361,0.223476846,1.865733572,2.619747916,0.862770745
965,0.532017538,0.171640952,0.298464396,0.952795577,0.629720967,1.170430784,1.786745423,2.894250999
966,0.156501816,0.011612235,0.34193547,0.515877013,0.808318462,0.313186762,0.873352523,2.974371941
967,0.550987631,0.449099295,0.425070649,0.055440588,0.053270114,1.565138046,1.724861409,0.204040238
968,0.217232933,0.776933953,0.577096482,0.709873108,0.646921995,1.204758032,3.583108898,2.56210447
969,0.149823391,0.107901867,0.53589497,0.823437393,0.251917679,0.348433242,1.701961087,1.659190144
970,0.028864761,0.236147483,0.129700213,0.162492936,0.146226666,0.317674175,1.047065718,0.608121391
971,0.708859662,0.957935105,0.846736753,0.420968959,0.499611135,2.401120621,4.125217933,1.918347356
972,0.437822702,0.870961912,0.399164501,0.421519605,0.662956405,1.730104238,3.426347517,2.333637459
973,0.890463201,0.626790289,0.788991776,0.040499518,0.238903577,2.456275509,2.733263316,0.707730282
974,0.918426718,0.969652338,0.77660218,0.528097016,0.529656751,2.860516821,4.25632064,2.215139764
975,0.453475876,0.485486058,0.524050706,0.673096372,0.548265876,1.391922142,2.565619158,2.327975291
976,0.958826237,0.978610036,0.027791743,0.269094223,0.978714146,2.972456139,3.308708194,3.250369222
977,0.7306084,0.885685823,0.685911995,0.932753852,0.602896789,2.330125157,4.226740511,2.747214316
978,0.359894523,0.021967762,0.704723465,0.076123712,0.116142577,0.719480123,0.888181564,0.397214363
979,0.898709255,0.760059807,0.693301231,0.038551163,0.710206876,2.546741122,3.045192754,2.093411691
980,0.193334704,0.142196626,0.567928158,0.022833263,0.353074634,0.565013861,1.016852298,1.077485423
981,0.807048221,0.28959212,0.048469169,0.526083323,0.346383643,1.93755656,1.461231544,1.559110021
982,0.746983017,0.127544558,0.988000334,0.962920268,0.029515602,1.590249412,2.273993074,1.040221264
983,0.963889152,0.260869552,0.872521946,0.95075056,0.306840336,2.311650758,2.511742578,1.924267402
984,0.738563735,0.314722124,0.523071749,0.333868796,0.665018394,1.783810339,1.824403187,2.343748519
985,0.3050592,0.976051138,0.457427417,0.933424777,0.242759882,1.692422983,4.312291104,1.633065934
986,0.396601249,0.805140529,0.387092751,0.503233939,0.012383746,1.657809145,3.330441461,0.574559689
987,0.354001611,0.569138284,0.543602948,0.22543182,0.977915437,1.290161078,2.40758166,3.066683596
988,0.919036137,0.05631566,0.185742106,0.900293996,0.949404016,1.933783541,1.229665089,3.735844101
989,0.580288048,0.208515756,0.709276522,0.313444848,0.801796849,1.372904284,1.600006216,2.752705227
990,0.289106333,0.862607957,0.055524566,0.424543307,0.246492122,1.459107975,3.142146407,1.227262483
991,0.879032353,0.647453443,0.019965791,0.503140338,0.433893402,2.418598133,2.431298256,1.866739127
992,0.576534714,0.737886383,0.234436204,0.948401348,0.175813926,1.808401985,3.471294455,1.498767119
993,0.153871816,0.842190422,0.810768662,0.901643678,0.500689745,1.164750121,4.257323909,2.297584997
994,0.222980387,0.420220203,0.020325821,0.863567537,0.829148697,0.887431912,2.100777719,3.368881201
995,0.207783553,0.638894599,0.998524543,0.866338579,0.549821322,1.06795529,3.799524047,2.587958511
996,0.255107287,0.445857763,0.157240809,0.576578837,0.748599666,0.961073409,2.052785736,2.902717433
997,0.508450988,0.088629263,0.447926196,0.707451147,0.55316033,1.098931061,1.421236977,2.301951195
998,0.089132954,0.252136157,0.404468782,0.357259061,0.829042115,0.483571706,1.484872751,2.872223824
999,0.327335302,0.925802657,0.973485673,0.463158433,0.240308478,1.594916035,4.188993135,1.184723548
1000,0.085207847,0.789653431,0.913713535,0.883944947,0.184348564,0.930083091,4.172789781,1.486739794
1001,0.959955006,0.660942657,0.977845197,0.409517333,0.565507439,2.591467965,3.253461447,2.085076781
1002,0.382018428,0.637220024,0.704769601,0.450418938,0.416128319,1.432990719,3.026353611,1.793175845
1003,0.496151417,0.652807728,0.939988579,0.11180149,0.302513648,1.663373246,3.025137539,0.928596917
1004,0.14764009,0.035761774,0.89844193,0.289596881,0.329871449,0.251588017,1.275198714,1.216492429
1005,0.808426773,0.563785322,0.843215977,0.913983241,0.12834806,2.185569159,3.50310523,1.27972432
1006,0.10396963,0.558434877,0.859512841,0.818324156,0.893606725,0.752492497,3.340533617,3.541632139
1007,0.68507042,0.45001269,0.632113349,0.155757441,0.516047611,1.819533345,2.138332692,1.685996016
1008,0.149701237,0.632451346,0.73859014,0.050024296,0.419504112,1.027822026,2.738784012,1.412910125
1009,0.32754504,0.341038103,0.795723569,0.120635556,0.175539293,0.987748561,1.955333364,0.665744927
1010,0.89206563,0.3026379,0.547190369,0.853680095,0.986273112,2.011222214,2.285605273,3.811822615
1011,0.588988665,0.97097335,0.801342582,0.2122123,0.144590242,2.098967606,3.95345974,0.6680438
1012,0.854083912,0.345269551,0.724164963,0.244071564,0.937327056,1.998172898,1.905736416,3.009567879
1013,0.618564979,0.445553983,0.209624214,0.278903522,0.752427176,1.6379119,1.708646645,2.5968048
1014,0.37363901,0.05945164,0.051077725,0.440413915,0.225639423,0.82545624,0.702135185,1.143688767
1015,0.560794372,0.37384595,0.654536038,0.503473739,0.067478147,1.513229594,2.302692272,0.66454194
1016,0.154459712,0.217450432,0.125801408,0.667633036,0.251771514,0.515815803,1.39041568,1.476075495
1017,0.175565707,0.107369252,0.636422056,0.872451287,0.465872853,0.356668873,1.813093383,2.253241732
1018,0.344968994,0.75750532,0.670655308,0.029745496,0.771489475,1.479708771,2.918438026,2.289256568
1019,0.506022785,0.183881664,0.676010334,0.566859044,0.020279085,1.303838792,1.776616509,0.622733835
1020,0.361887087,0.042713998,0.122310532,0.659908767,0.644065143,0.754315956,0.978469109,2.594326068
1021,0.321875409,0.955558971,0.15740626,0.065367081,0.367651286,1.574985706,3.055949753,1.214320585
1022,0.502612834,0.772593641,0.522976013,0.061623448,0.147692846,1.700601782,2.864956357,0.597457507
1023,0.703980882,0.051156762,0.75035603,0.110466601,0.346478433,1.393851589,1.06495832,1.107936093
1024,0.49588885,0.725107948,0.913074357,0.170160322,0.330417003,1.767293673,3.266179048,1.111944899
1025,0.893916778,0.447318861,0.673653641,0.092991803,0.11795261,2.251188737,2.136759427,0.46089315
1026,0.668382732,0.048094089,0.20838911,0.611413206,0.300637339,1.377113213,0.881545638,1.581533509
1027,0.168706349,0.374168703,0.547952015,0.552988012,0.628240245,0.700743525,2.277487251,2.46855327
1028,0.064568186,0.264818077,0.898436619,0.701790218,0.779785509,0.460662358,2.359930085,3.046062377
1029,0.22333623,0.907030792,0.895411067,0.559494972,0.944797876,1.405989516,4.17475031,3.4905196
1030,0.800060348,0.03414935,0.720759684,0.741166444,0.122469595,1.608556099,1.717110194,1.051619459
1031,0.693825492,0.509437011,0.588405922,0.970790848,0.122790724,1.88690577,3.154974748,1.338363021
1032,0.269094998,0.253785761,0.909710121,0.748080697,0.482395321,0.746283793,2.409601012,2.183358003
1033,0.378914544,0.209505542,0.303049856,0.788689066,0.702328658,1.034505192,1.737433583,2.864803447
1034,0.550642887,0.346362251,0.425747962,0.979491485,0.98110771,1.456756934,2.425062724,3.890439099
1035,0.682973349,0.919166159,0.353884678,0.951271344,0.36626474,2.345804549,4.139168027,2.108931856
1036,0.43139989,0.964711123,0.997336517,0.963475819,0.731768262,1.852029109,4.804662333,3.162858514
1037,0.263529672,0.225893529,0.71740302,0.632449872,0.593802234,0.745193642,1.992170583,2.352550067
1038,0.766010602,0.136452346,0.204379164,0.957709291,0.608888812,1.640928794,1.584287651,2.790377411
1039,0.215082906,0.503745307,0.546048898,0.293885075,0.980317837,0.941500527,2.43384501,3.158903164
1040,0.524257245,0.197559572,0.835293853,0.283863458,0.337557437,1.208485277,1.741650871,1.324905734
1041,0.8589875,0.027328894,0.172208403,0.342136807,0.885902075,1.751572377,0.613173358,2.971720626
1042,0.05350355,0.939871957,0.817179739,0.373105326,0.580119696,0.987108156,4.106415248,2.128762617
1043,0.002291117,0.647408995,0.425138859,0.21949665,0.083727936,0.654936882,2.595955867,0.458088026
1044,0.06981522,0.417602144,0.43674403,0.422248176,0.288789102,0.516319057,2.149952451,1.29564224
1045,0.667332875,0.131364456,0.903807481,0.447244971,0.774549799,1.457555953,1.751553664,2.740449454
1046,0.894555505,0.901263081,0.193320425,0.237574139,0.865595559,2.703486515,3.120910475,2.873375025
1047,0.987878027,0.235980407,0.52442437,0.730957301,0.962026828,2.145716706,2.004628636,3.568470504
1048,0.210998114,0.498864622,0.944799104,0.145362391,0.004864365,0.960202497,2.623078364,0.113185492
1049,0.452054064,0.507308422,0.927266544,0.605355888,0.48197208,1.477838334,3.045064054,1.941729629
1050,0.935207689,0.766003372,0.528536482,0.622683874,0.501794238,2.731455847,3.479601516,2.055815852
1051,0.669505313,0.978686983,0.30523172,0.059136828,0.154591054,2.433492064,3.342568253,0.496911104
1052,0.455658161,0.493891949,0.481513795,0.543264248,0.726306493,1.446740362,2.43726438,2.612311857
1053,0.11917466,0.804517346,0.790217868,0.532260459,0.642374556,1.087948391,3.704216439,2.377396578
1054,0.177926018,0.718615544,0.255521388,0.720273574,0.849491591,1.051967793,3.171604918,3.221486807
1055,0.175041157,0.752672196,0.398329712,0.126602258,0.527538532,1.087796161,2.718180891,1.742632901
1056,0.297138535,0.93728746,0.462267817,0.845671414,0.951744676,1.396395919,4.130139594,3.581915444
1057,0.449792748,0.442938158,0.069604241,0.604957415,0.800265042,1.313120445,1.971316116,3.028490465
1058,0.268921091,0.714335156,0.548145338,0.405833692,0.295986059,1.261048602,3.099414413,1.339662168
1059,0.467070879,0.175193541,0.792066812,0.191702695,0.654206116,1.154096138,1.615391967,2.120721582
1060,0.558105302,0.011574579,0.485688423,0.65582996,0.468867359,1.068450621,1.164323072,1.986590623
1061,0.600885547,0.741774488,0.624788543,0.078739974,0.924261542,2.013718798,3.031129783,2.927724639
1062,0.660699895,0.202336594,0.409192563,0.524351378,0.85446779,1.513227464,1.579453773,3.094419034
1063,0.240522347,0.588547588,0.738135352,0.395863155,0.616928564,1.07690954,2.87604904,2.206094445
1064,0.574425026,0.256082363,0.344585046,0.354099037,0.56524853,1.505495518,1.484277239,2.141279154
1065,0.331426047,0.84705395,0.725162202,0.010468012,0.674959375,1.455878612,3.166748614,2.025911716
1066,0.41313343,0.938769635,0.443989712,0.235313623,0.463750327,1.728736767,3.425613968,1.674192612
1067,0.17071383,0.733940956,0.487456201,0.199248161,0.938212363,1.037908499,2.930951463,2.970882429
1068,0.793883199,0.29941069,0.325513103,0.703284208,0.751952796,1.929645653,1.996889485,3.088238652
1069,0.180385842,0.602032595,0.725836218,0.645058015,0.455522198,0.957350879,3.18819842,2.06169159
1070,0.312406161,0.676207648,0.007222629,0.485681422,0.461750768,1.329800876,2.463639631,1.874050916
1071,0.959814237,0.113119431,0.605065521,0.732875598,0.373608458,2.021424437,1.637292018,1.861513781
1072,0.506642709,0.428708263,0.084639818,0.269842932,0.391994209,1.383121968,1.639760996,1.460360568
1073,0.905381727,0.489552999,0.593251916,0.972554782,0.401615928,2.326359927,3.114058006,2.127552394
1074,0.412061836,0.263074717,0.334739082,0.234728842,0.695602346,1.078533359,1.362324544,2.251001269
1075,0.427971706,0.99592863,0.190448845,0.633655852,0.925584271,1.898336555,3.87103065,3.454573414
1076,0.509857894,0.986445148,0.815332201,0.52664101,0.41377685,2.05422874,4.271510876,1.683967615
1077,0.450261378,0.263294521,0.606020142,0.8573077,0.657243958,1.138635082,2.315892044,2.856349859
1078,0.761768232,0.58762746,0.610843521,0.539730454,0.566049699,2.040428422,2.952770664,2.198925551
1079,0.670398438,0.163781142,0.029226444,0.641539343,0.139914382,1.590925304,1.150121277,1.030448657
1080,0.985044866,0.968438843,0.963247637,0.346780374,0.842400767,2.945668169,4.229869424,2.875483992
1081,0.158107371,0.584502894,0.524589879,0.781522653,0.03164689,0.838631755,3.082100105,0.898267428
1082,0.345302196,0.220678398,0.517038506,0.690344466,0.026102943,0.913203081,1.788159163,0.707310642
1083,0.368264778,0.624528925,0.579683958,0.01937085,0.676857274,1.329899164,2.450407635,1.960153064
1084,0.084121486,0.191607014,0.411052676,0.622582316,0.612365985,0.322505967,1.571507878,2.455351841
1085,0.4756411,0.733527685,0.506952071,0.907143929,0.498752799,1.71836893,3.625626731,2.392997953
1086,0.216286202,0.075905578,0.007711394,0.225115444,0.992264864,0.472182856,0.376036198,3.299635591
1087,0.834763823,0.245385397,0.883571217,0.900039915,0.510541967,1.872541495,2.563997474,2.457238941
1088,0.957261843,0.018232933,0.637030501,0.350672887,0.002266917,1.902127856,1.096269547,0.399087948
1089,0.508119094,0.505245995,0.325953183,0.303057177,0.725843679,1.555778637,2.136273368,2.453114865
1090,0.154922442,0.892871731,0.67475776,0.111551382,0.850936558,1.212810829,3.489673455,2.654167207
1091,0.052403579,0.332873818,0.89231495,0.777402775,0.735349433,0.377236271,2.658927114,3.026089712
1092,0.752097767,0.900783249,0.8762146,0.436088197,0.987024537,2.466098438,3.95209423,3.416502072
1093,0.469527402,0.877891993,0.881232076,0.913361622,0.612305229,1.85029494,4.381750528,2.767374889
1094,0.012877361,0.854218115,0.021589547,0.47421278,0.593230381,0.929619808,3.144504264,2.202320261
1095,0.358985054,0.698095981,0.467830149,0.650966188,0.676956304,1.448037391,3.186699001,2.678992132
1096,0.79354945,0.558497503,0.092102537,0.573394733,0.394960737,2.142118528,2.37822855,1.781708542
1097,0.75638548,0.513354167,0.389243608,0.170720375,0.96546777,1.986256835,2.147427448,2.986060259
1098,0.77116387,0.910398435,0.544114163,0.046975465,0.106728586,2.474877775,3.367398116,0.374352503
1099,0.096250223,0.827535161,0.242070663,0.510982481,0.878292156,0.985452129,3.243209166,3.131614691
1100,0.639391771,0.24850681,0.814347573,0.081322056,0.36311516,1.568932376,1.615094781,1.121732475
1101,0.332132216,0.215341141,0.818276193,0.233160833,0.144982099,0.834597737,1.673962367,0.606221079
1102,0.553194524,0.446449323,0.485189681,0.955283354,0.361699379,1.582430461,2.725724065,2.094282627
1103,0.822247968,0.497441194,0.029262646,0.618287314,0.258850682,2.128116758,2.124404844,1.472335809
1104,0.336712725,0.439193937,0.089433519,0.258243532,0.040173488,1.172775862,1.602013907,0.470979683
1105,0.670267643,0.138330409,0.508478583,0.184057322,0.815979959,1.457654026,1.144298709,2.621378491
1106,0.192114857,0.637186771,0.180398621,0.766671108,0.099618216,1.109326298,2.843732115,1.044132994
1107,0.908914576,0.681673589,0.586915167,0.673025576,0.464759111,2.508780185,3.264236725,2.088244186
1108,0.963855032,0.52570741,0.177065559,0.015722848,0.681721829,2.439751552,1.785934602,2.0333781
1109,0.946975218,0.02835868,0.817370818,0.776213412,0.126183117,1.867758507,1.63192372,1.168683697
1110,0.337806841,0.444755183,0.067180391,0.66217747,0.727908037,1.127834173,2.139010747,2.882961443
1111,0.260130721,0.912916897,0.486324955,0.050558165,0.997057457,1.463143998,3.269052677,3.054406399
1112,0.564908139,0.249503123,0.205587065,0.795084982,0.326148953,1.318646292,1.82669187,1.827892809
1113,0.731324216,0.113610323,0.897965729,0.665577753,0.821032887,1.595593409,1.933578217,3.069406243
1114,0.451231751,0.863680198,0.121614367,0.939457862,0.133117438,1.778764282,3.636941856,1.370061835
1115,0.240960601,0.187832893,0.164245035,0.553678198,0.065439043,0.67709948,1.213659903,0.69547257
1116,0.419251794,0.101363917,0.639102971,0.270222467,0.946436487,0.900101395,1.296367645,3.121372775
1117,0.650318031,0.084237512,0.715451168,0.367636295,0.394217271,1.416113412,1.320726418,1.544624673
1118,0.410059782,0.145712511,0.051035556,0.783950077,0.085969133,1.038569134,1.237646622,0.954491931
1119,0.806729071,0.303029156,0.973135626,0.05014194,0.590389624,1.868702929,1.959067264,1.71822058
1120,0.287022901,0.487054451,0.480850945,0.672632904,0.926432808,1.127887443,2.552802348,3.467542209
1121,0.068826873,0.974070785,0.802750995,0.875560589,0.534371677,1.091509996,4.64869003,2.500468085
1122,0.550368911,0.892773067,0.014193359,0.924292109,0.166912753,2.089076003,3.57976576,1.502512489
1123,0.392923401,0.482749858,0.424117879,0.687818056,0.313533722,1.258561172,2.551427581,1.713146464
1124,0.470884231,0.258318026,0.03609398,0.244339549,0.484328551,1.270929096,1.008960689,1.671153563
1125,0.306796775,0.866622615,0.40638397,0.550460828,0.109545144,1.478445539,3.527978104,0.86064283
1126,0.283090155,0.35633684,0.028682413,0.406975411,0.451023741,0.917966309,1.466733652,1.801194439
1127,0.179222891,0.886287474,0.954629734,0.711617037,0.888798887,1.247295677,4.329882437,3.419020437
1128,0.246523824,0.941218321,0.286530862,0.821947076,0.865948658,1.391340478,3.895217566,3.465116661
1129,0.370627562,0.783041354,0.120339607,0.180543343,0.063872273,1.515365023,2.671793838,0.393084046
1130,0.315972304,0.696630105,0.453323067,0.902182596,0.349963428,1.285532976,3.457972958,1.948529829
1131,0.35419702,0.091358983,0.130593246,0.583435657,0.773515264,0.874215426,1.002914495,2.89443577
1132,0.438266098,0.136174496,0.272430933,0.629902415,0.853121098,1.104463968,1.264816738,3.235860996
1133,0.562488308,0.387755818,0.528114354,0.729334956,0.637280619,1.527969287,2.430809456,2.668509013
1134,0.682130472,0.225131269,0.440671046,0.362047927,0.074701521,1.580000019,1.419370859,0.625656446
1135,0.467120778,0.497831136,0.76996599,0.069601136,0.089459849,1.412527485,2.235516655,0.276277932
1136,0.49235558,0.109905519,0.373724404,0.688990022,0.173591688,1.037543652,1.486486202,1.206261982
1137,0.099314897,0.597302015,0.125675173,0.06370409,0.35304473,0.821766715,2.01013651,1.103026729
1138,0.930690977,0.96306045,0.869213965,0.351569467,0.37176921,2.845748476,4.081479226,1.442019488
1139,0.721450905,0.256227096,0.396673368,0.62630982,0.605008865,1.694135874,1.771936115,2.389837714
1140,0.352675308,0.166148041,0.634149873,0.65109656,0.088819579,0.912107816,1.831099681,0.835245127
1141,0.901648018,0.550638794,0.067173399,0.203523108,0.147547893,2.401687162,1.987802738,0.692533255
1142,0.338453109,0.029333694,0.733250279,0.343989789,0.414487925,0.675294125,1.18369412,1.557886284
1143,0.217637246,0.26070645,0.153784391,0.361322606,0.244074916,0.77376736,1.347066258,1.077088385
1144,0.867073485,0.070576364,0.217404553,0.51995758,0.875693522,1.814056744,0.952868529,3.14942691
1145,0.207892406,0.944140367,0.998221636,0.603798443,0.03755704,1.38207028,4.441488777,0.688726222
1146,0.602893162,0.237546434,0.210446368,0.464267126,0.71688469,1.425002969,1.395836366,2.635758254
1147,0.519249964,0.888525136,0.125387392,0.416210695,0.77140509,1.901236367,3.249088769,2.646907685
1148,0.245773115,0.697670933,0.235817867,0.741374287,0.20625678,1.147901027,3.123335042,1.361396571
1149,0.514992083,0.822146835,0.446927035,0.154035686,0.577921727,1.910839787,3.090552686,1.855586094
1150,0.80124384,0.382330859,0.928025097,0.097093189,0.06166415,1.971627008,2.186334861,0.327461026
1151,0.244857496,0.001831544,0.561047447,0.94065351,0.249246126,0.473171317,1.564874194,1.727870416
1152,0.464624116,0.948362263,0.673317512,0.46235022,0.356536942,1.949146397,3.920089303,1.417320086
